"component","route","source","line","interaction","api_candidates","review_flags"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1698","onPress={handleAddNote}","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1813","onPress={() => { show(AR?'تم حفظ إعدادات الغياب':'Settings saved', 'success'); onBack(); }} />","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1861","<NBtn label={AR ? 'طلب سحب رصيد' : 'Withdraw Funds'} icon=""money"" onPress={() => onNavigate('withdrawal_workflow')} style={{ marginTop: SP.md }} />","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1862","<NBtn label={AR ? 'التقارير والإحصائيات' : 'Revenue Insights & Reports'} variant=""outline"" onPress={() => onNavigate('revenue_insights')} style={{ marginTop: SP.sm }} />","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1957","<TouchableOpacity onPress={() => setActiveChat(null)} style={{ padding: SP.xs }}>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1959","</TouchableOpacity>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1971","<TouchableOpacity onPress={() => show(AR ? 'بدء مكالمة فيديو' : 'Starting video call...', 'info')} style={{ padding: SP.xs }}>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","1973","</TouchableOpacity>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","2006","<TouchableOpacity onPress={sendMessage} disabled={!msg.trim()}","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","2009","</TouchableOpacity>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","2041","<TouchableOpacity key={c.id} onPress={() => openChat(c)} activeOpacity={0.8}>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
"provider","provider:doctor/DoctorDashboard.tsx","provider/NabdProvider/src/screens/doctor/DoctorDashboard.tsx","2066","</TouchableOpacity>","${API_BASE}/calls/provider/waiting-room | ${API_BASE}/calls/provider/ping-patient | ${API_BASE}/calls/provider/no-show | /provider/jobs/queue?status=incoming&kind=consultation | /provider/jobs/queue?status=active | /provider/stats/today | /provider/jobs/ | /provider/jobs/consultation/${insuranceModalReq.id}/insurance | /provider/jobs/queue?status=active&kind=consultation | /provider/consultation/end | /medicines | /prescriptions/create | /provider/requests/${apt?.id || | /provider/features/referrals | /provider/wallet | /provider/wallet/transactions | /chats/provider | /chats/${chat.id}/messages | /chats/${activeChat.id}/messages | /provider/settings/delta | /provider/jobs/consultation/${apt.id}/insurance | /provider/notifications | /provider/directory | /provider/capabilities/doctor-sessions | /provider/capabilities/doctor-sessions/${id} | /provider/profile | /provider/chat/send","مؤشر بيانات بديلة/محاكاة يحتاج مراجعة"
