component	file	line	endpoints	classification	marker
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	78		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => { setSelectedId(rev.id); setReplyText(''); }}>
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	116	/provider/working-hours	WIRED_CANDIDATE	const res = await client.get('/provider/working-hours');
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	160	/provider/working-hours	WIRED_CANDIDATE	await client.put('/provider/working-hours', { hours });
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	207		UI_ACTION_REVIEW	"<NInput label={AR ? 'من (HH:MM)' : 'From (HH:MM)'} value={item.open} onChange={(v) => setTime(idx, 'open', v)} kbType=""numeric"" maxLen={5} />"
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	210		UI_ACTION_REVIEW	"<NInput label={AR ? 'إلى (HH:MM)' : 'To (HH:MM)'} value={item.close} onChange={(v) => setTime(idx, 'close', v)} kbType=""numeric"" maxLen={5} />"
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	217		UI_ACTION_REVIEW	<NBtn label={AR ? 'حفظ جدول العمل' : 'Save Working Hours'} onPress={handleSave} loading={saving} disabled={saving} style={{ marginTop: SP.md }} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	241	/users/me/change-password	WIRED_CANDIDATE	await client.post('/users/me/change-password', { oldPassword, newPassword });
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	271		PLACEHOLDER_CANDIDATE	<NInput placeholder={AR ? 'كلمة المرور الحالية' : 'Current Password'} secure value={oldPassword} onChange={setOldPassword} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	273		PLACEHOLDER_CANDIDATE	<NInput placeholder={AR ? 'كلمة المرور الجديدة' : 'New Password'} secure value={newPassword} onChange={setNewPassword} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	274		UI_ACTION_REVIEW	<NBtn label={AR ? 'تحديث كلمة المرور' : 'Update Password'} onPress={handleChangePassword} style={{ marginTop: SP.md }} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	313	/provider/notifications	WIRED_CANDIDATE	client.get('/provider/notifications')
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	373	/support/tickets	WIRED_CANDIDATE	await client.post('/support/tickets', { subject: subject.trim(), message: message.trim() });
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	393		PLACEHOLDER_CANDIDATE	<NInput placeholder={AR ? 'عنوان المشكلة أو الاستفسار' : 'Subject'} value={subject} onChange={setSubject} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	395		PLACEHOLDER_CANDIDATE	<NInput placeholder={AR ? 'تفاصيل المشكلة والتوضيح...' : 'Problem details...'} value={message} onChange={setMessage} />
provider	provider-app/NabdProvider/src/screens/shared/RealScreens.tsx	396		UI_ACTION_REVIEW	<NBtn label={AR ? 'إرسال التذكرة' : 'Submit Ticket'} onPress={handleSubmit} loading={sending} disabled={sending} style={{ marginTop: SP.md }} />
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	49	/insurance/requests/provider/queue	WIRED_CANDIDATE	const res = await client.get('/insurance/requests/provider/queue');
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	90		UI_ACTION_REVIEW	const res = await client.post(`/insurance/requests/${target.id}/decide`, body);
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	177		UI_ACTION_REVIEW	onPress={() => openDecision(req)}
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	207		UI_ACTION_REVIEW	onPress={() => setMode(opt.k as DecisionMode)}
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	228		UI_ACTION_REVIEW	onChangeText={setCopayPct}
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	252		UI_ACTION_REVIEW	onChangeText={setReason}
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	267		UI_ACTION_REVIEW	onPress={submitDecision}
provider	provider-app/NabdProvider/src/screens/shared/InsuranceRequestsScreen.tsx	274		UI_ACTION_REVIEW	onPress={() => setTarget(null)}
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	59	/provider/features/promotions	WIRED_CANDIDATE	const res = await client.get('/provider/features/promotions');
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	75		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	77		UI_ACTION_REVIEW	"<TouchableOpacity onPress={() => onNavigate('create_promo')}><I name=""plus"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	108		UI_ACTION_REVIEW	<NBtn label={AR ? ' إنشاء عرض جديد' : ' Create New Promotion'} onPress={() => onNavigate('create_promo')} style={{ marginTop: SP.xl }} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	135	/provider/features/promotions	WIRED_CANDIDATE	await client.post('/provider/features/promotions', {
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	157		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'عنوان الحملة' : 'Campaign Title'} placeholder={AR ? 'مثال: باقة الفحص السريع' : 'e.g. Rapid Checkup Package'} value={title} onChange={setTitle} required />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	158		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'السعر الأصلي' : 'Original Price'} value={origPrice} onChange={setOrigPrice} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	159		UI_ACTION_REVIEW	<NPriceInput label={AR ? 'السعر بعد الخصم' : 'Discounted Price'} value={discPrice} onChange={setDiscPrice} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	160		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'تاريخ البدء' : 'Start Date'} placeholder=""YYYY-MM-DD"" value={startDate} onChange={setStartDate} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	161		PLACEHOLDER_CANDIDATE	"<NInput label={AR ? 'تاريخ الانتهاء' : 'End Date'} placeholder=""YYYY-MM-DD"" value={endDate} onChange={setEndDate} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	162		UI_ACTION_REVIEW	<NBtn label={AR ? ' إرسال للموافقة' : ' Submit for Approval'} onPress={handleCreate} loading={loading} style={{ marginTop: SP.lg }} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	195		UI_ACTION_REVIEW	onChange={setActive}
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	199		UI_ACTION_REVIEW	<NInput label={AR ? 'النبذة التعريفية' : 'Doctor/Clinic Bio'} value={bio} onChange={setBio} multi lines={4} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	200		UI_ACTION_REVIEW	<NInput label={AR ? 'حسابات التواصل الاجتماعي' : 'Social Media Link'} value={socials} onChange={setSocials} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	205		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => show(AR ? 'تم النسخ إلى الحافظة ' : 'Copied to clipboard ', 'success')}>
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	211		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ التعديلات' : ' Save Settings'} onPress={handleSave} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	232	/provider-onboarding/my-profile	WIRED_CANDIDATE	client.get('/provider-onboarding/my-profile')
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	249	/provider/features/promotions	WIRED_CANDIDATE	await client.post('/provider/features/promotions', {
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	286		UI_ACTION_REVIEW	"<NInput label={AR ? 'الميزانية الإجمالية (ريال)' : 'Ad Budget (SAR)'} value={budget} onChange={setBudget} kbType=""numeric"" />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	287		UI_ACTION_REVIEW	"<NInput label={AR ? 'مدة الإعلان (أيام)' : 'Ad Duration (Days)'} value={duration} onChange={setDuration} kbType=""numeric"" />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	289		UI_ACTION_REVIEW	<NBtn label={AR ? ' تأكيد ودفع رسوم الإعلان' : ' Pay & Launch Ad'} onPress={handlePurchase} loading={loading} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	293		UI_ACTION_REVIEW	"<NBtn label={AR ? ' برنامج المسوقين والشركاء (Affiliate)' : ' B2B Affiliate Portal'} variant=""outline"" onPress={() => onNavigate('affiliate')} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	310	/referrals/my	WIRED_CANDIDATE	client.get('/referrals/my')
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	339		UI_ACTION_REVIEW	"<NBtn label={AR ? ' نسخ الكود' : ' Copy Code'} variant=""outline"" onPress={() => show(AR ? 'تم النسخ' : 'Copied', 'success')} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	533		UI_ACTION_REVIEW	<TouchableOpacity onPress={onDecline} style={{ flex: 1, backgroundColor: theme.surface2, borderColor: theme.border, borderWidth: 1, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center' }}>
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	537		UI_ACTION_REVIEW	<TouchableOpacity onPress={onAccept} style={{ flex: 1, backgroundColor: theme.primary, paddingVertical: SP.md, borderRadius: R.md, alignItems: 'center' }}>
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	559	/provider/features/crm/patients	WIRED_CANDIDATE	client.get('/provider/features/crm/patients')
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	581		UI_ACTION_REVIEW	const res = await client.get(`/provider/features/crm/patients/${pat.id}`);
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	603		UI_ACTION_REVIEW	await client.patch(`/provider/features/crm/patients/${selectedPat.id}`, {
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	642		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => openPatientCrm(pat)} style={{ flexDirection: AR ? 'row-reverse' : 'row', gap: SP.md, alignItems: 'center', flex: 1 }}>
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	646		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => openPatientCrm(pat)}
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	654		UI_ACTION_REVIEW	<NBtn label={AR ? ' تفاصيل الإيرادات والتقارير' : ' Revenue Insights'} onPress={() => onNavigate('revenue_insights')} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	663		UI_ACTION_REVIEW	<NToggle label={AR?' عميل مفضل':' Favorite Patient'} value={isFav} onChange={setIsFav} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	664		UI_ACTION_REVIEW	<NToggle label={AR ? ' عميل VIP متميز' : ' VIP Customer'} value={isVip} onChange={setIsVip} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	665		UI_ACTION_REVIEW	<NToggle label={AR ? ' حظر العميل من الحجز' : ' Block Patient'} value={isBlocked} onChange={setIsBlocked} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	668		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'سبب الحظر' : 'Block Reason'} value={blockReason} onChange={setBlockReason} placeholder={AR ? 'مثال: عدم الحضور المتكرر للمواعيد' : 'e.g. Frequent no-show'} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	683		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'إضافة ملاحظة جديدة' : 'Add New Note'} value={noteText} onChange={setNoteText} placeholder={AR ? 'اكتب ملاحظتك الطبية الخاصة هنا...' : 'Type note...'} multi lines={3} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	685		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ التعديلات' : ' Save CRM Settings'} onPress={handleSaveCrm} loading={saveLoading} style={{ marginTop: SP.md }} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	702	/provider/ops/wallet/ledger	WIRED_CANDIDATE	client.get('/provider/ops/wallet/ledger')
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	796	/provider/jobs/queue?status=active	WIRED_CANDIDATE	client.get('/provider/jobs/queue?status=active')
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	812	/ai/copilot/suggest	WIRED_CANDIDATE	const r = await client.post('/ai/copilot/suggest', { notes });
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	837	/home-care/notes	WIRED_CANDIDATE	await client.post('/home-care/notes', { patient_id: patientId, note });
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	850		UI_ACTION_REVIEW	"<TouchableOpacity onPress={onBack}><I name=""back"" size={20} color={theme.primary} /></TouchableOpacity>"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	867		UI_ACTION_REVIEW	"<NBtn label={aiLoading ? (AR ? 'جارٍ تحليل الملاحظات…' : 'Analyzing notes…') : (AR ? ' اقتراح AI بناءً على الملاحظات' : ' Get AI suggestion from notes')} variant=""outline"" onPress={askCopilot} loading={aiLoading} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	887		UI_ACTION_REVIEW	<TouchableOpacity key={pid} onPress={() => setSelectedPatient(p)}
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	905		PLACEHOLDER_CANDIDATE	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""شكوى المريض..."" : ""Patient complaint...""} placeholderTextColor={theme.textSub} value={soap.s} onChangeText={t => setSoap({...soap, s: t})} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	910		PLACEHOLDER_CANDIDATE	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""العلامات الحيوية..."" : ""Vitals, observations...""} placeholderTextColor={theme.textSub} value={soap.o} onChangeText={t => setSoap({...soap, o: t})} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	915		PLACEHOLDER_CANDIDATE	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""التشخيص المبدئي..."" : ""Initial diagnosis...""} placeholderTextColor={theme.textSub} value={soap.a} onChangeText={t => setSoap({...soap, a: t})} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	920		PLACEHOLDER_CANDIDATE	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""الخطة العلاجية..."" : ""Treatment plan...""} placeholderTextColor={theme.textSub} value={soap.p} onChangeText={t => setSoap({...soap, p: t})} />"
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	923		UI_ACTION_REVIEW	<NBtn label={AR ? ' حفظ السجل الطبي' : ' Save EMR Entry'} onPress={submitSoap} loading={loading} />
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	980	/provider/features/referrals	WIRED_CANDIDATE	const res = await client.post('/provider/features/referrals', {
provider	provider-app/NabdProvider/src/screens/shared/BlueprintScreens.tsx	1011		PLACEHOLDER_CANDIDATE	<NInput label={AR ? 'اسم أو رقم المريض' : 'Patient Name / ID'} value={patientId} onChange={setPatientId} placeholder={AR ? 'أدخل اسم المريض أو هويته...' : 'Enter patient name/ID...'} />
