component	file	line	endpoints	classification	marker
patient	patient-app/app/settings/index.tsx	91		UI_ACTION_REVIEW	onPress={() => !item.toggle && handlePress(item)}
patient	patient-app/app/settings/language.tsx	19		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/settings/language.tsx	30		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/app/settings/notifications-settings.tsx	11		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/settings/notifications-settings.tsx	99	/users/me/notification-settings	WIRED_CANDIDATE	apiFetch<Record<string, boolean>>('/users/me/notification-settings')
patient	patient-app/app/settings/notifications-settings.tsx	108	/users/me/notification-settings	WIRED_CANDIDATE	apiFetch('/users/me/notification-settings', {
patient	patient-app/app/settings/notifications-settings.tsx	197		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/app/settings/notifications.tsx	165		UI_ACTION_REVIEW	<TouchableOpacity onPress={disableAll}>
patient	patient-app/app/settings/notifications.tsx	168		UI_ACTION_REVIEW	<TouchableOpacity onPress={enableAll}>
patient	patient-app/app/settings/notifications.tsx	173		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/settings/privacy.tsx	22		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/settings/privacy.tsx	37	/users/me/privacy-settings	WIRED_CANDIDATE	apiFetch<any>('/users/me/privacy-settings')
patient	patient-app/app/settings/privacy.tsx	45	/users/me/privacy-settings	WIRED_CANDIDATE	apiFetch('/users/me/privacy-settings', {
patient	patient-app/app/settings/privacy.tsx	93		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/settings/security.tsx	24		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/settings/security.tsx	40	/users/me/security-settings	WIRED_CANDIDATE	apiFetch<any>('/users/me/security-settings')
patient	patient-app/app/settings/security.tsx	52	/users/me/security-settings	WIRED_CANDIDATE	apiFetch('/users/me/security-settings', { method: 'PATCH', body: JSON.stringify({ biometric: val }) }).catch(() => {});
patient	patient-app/app/settings/security.tsx	57	/users/me/security-settings	WIRED_CANDIDATE	apiFetch('/users/me/security-settings', { method: 'PATCH', body: JSON.stringify({ two_factor: val }) }).catch(() => {});
patient	patient-app/app/settings/security.tsx	67	/users/me/change-password	WIRED_CANDIDATE	await apiFetch('/users/me/change-password', {
patient	patient-app/app/settings/security.tsx	87	/users/me/sessions	WIRED_CANDIDATE	apiFetch<any[]>('/users/me/sessions')
patient	patient-app/app/settings/security.tsx	105		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/settings/security.tsx	174		UI_ACTION_REVIEW	onPress={() => setShowPassChange(!showPassChange)}
patient	patient-app/app/settings/security.tsx	233		UI_ACTION_REVIEW	onPress={handleChangePass}
patient	patient-app/app/settings/terms.tsx	80		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/app/shared/location-picker.tsx	25		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/shared/location-picker.tsx	80	/users/me/addresses	WIRED_CANDIDATE	"const data = await apiFetch(""/users/me/addresses"");"
patient	patient-app/app/shared/location-picker.tsx	168	/users/me/addresses	WIRED_CANDIDATE	"const saved = await apiFetch(""/users/me/addresses"", {"
patient	patient-app/app/shared/location-picker.tsx	213		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/shared/location-picker.tsx	240		UI_ACTION_REVIEW	onPress={() => setMode(tab.key as any)}
patient	patient-app/app/shared/location-picker.tsx	289		FAIL_CLOSED_REVIEW	onPress={goToMyLocation}
patient	patient-app/app/shared/location-picker.tsx	325		UI_ACTION_REVIEW	"onPress={() => setMode(""new"")}"
patient	patient-app/app/shared/location-picker.tsx	345		UI_ACTION_REVIEW	onPress={() => setSelectedAddress(addr)}
patient	patient-app/app/shared/location-picker.tsx	431		UI_ACTION_REVIEW	"onPress={() => setMode(""new"")}"
patient	patient-app/app/shared/location-picker.tsx	506		FAIL_CLOSED_REVIEW	onPress={goToMyLocation}
patient	patient-app/app/shared/location-picker.tsx	553		FAIL_CLOSED_REVIEW	onPress={goToMyLocation}
patient	patient-app/app/shared/location-picker.tsx	643		UI_ACTION_REVIEW	onPress={handleConfirmSaved}
patient	patient-app/app/shared/location-picker.tsx	663		UI_ACTION_REVIEW	"onPress={() => setMode(""new"")}"
patient	patient-app/app/shared/location-picker.tsx	675		UI_ACTION_REVIEW	onPress={handleSaveAndConfirm}
patient	patient-app/app/support/chat.tsx	26		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/support/chat.tsx	46	/support/chat	WIRED_CANDIDATE	apiFetch<any[]>('/support/chat')
patient	patient-app/app/support/chat.tsx	80	/support/chat	WIRED_CANDIDATE	const res = await apiFetch<any>('/support/chat', { method: 'POST', body: JSON.stringify({ message: text }) });
patient	patient-app/app/support/chat.tsx	125		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/app/support/chat.tsx	195		FAIL_CLOSED_REVIEW	onPress={() => sendMessage(qr)}
patient	patient-app/app/support/chat.tsx	222		UI_ACTION_REVIEW	onPress={() => sendMessage(inputText)}
patient	patient-app/app/support/ticket.tsx	17		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/support/ticket.tsx	26	/support/tickets	WIRED_CANDIDATE	apiFetch<any[]>('/support/tickets')
patient	patient-app/app/support/ticket.tsx	44	/support/chat	WIRED_CANDIDATE	"onPress={() => router.push(""/support/chat"")}"
patient	patient-app/app/support/ticket.tsx	50		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/voice/index.tsx	168		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/app/voice/index.tsx	299		UI_ACTION_REVIEW	<TouchableOpacity onPress={handlePress} activeOpacity={0.85}>
patient	patient-app/app/voice/index.tsx	329		UI_ACTION_REVIEW	onPress={() => useSuggestion(cmd.text)}
patient	patient-app/app/wallet/cards.tsx	25		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/wallet/cards.tsx	64	/wallet/cards	WIRED_CANDIDATE	"const res = await apiFetch(""/wallet/cards"");"
patient	patient-app/app/wallet/cards.tsx	105		UI_ACTION_REVIEW	const res = await apiFetch(`/wallet/cards/${cardId}`, {
patient	patient-app/app/wallet/cards.tsx	182		UI_ACTION_REVIEW	onPress={() => setDefaultCard(card.id)}
patient	patient-app/app/wallet/cards.tsx	196		UI_ACTION_REVIEW	onPress={() => removeCard(card.id)}
patient	patient-app/app/wallet/cards.tsx	248		UI_ACTION_REVIEW	"<IconButton icon=""back"" onPress={() => router.back()} />"
patient	patient-app/app/wallet/cards.tsx	337		UI_ACTION_REVIEW	<Button
patient	patient-app/app/wallet/cards.tsx	341		UI_ACTION_REVIEW	onPress={() => {
patient	patient-app/app/wallet/cards.tsx	346	/wallet/cards	WIRED_CANDIDATE	"const res = await apiFetch(""/wallet/cards"", {"
patient	patient-app/app/wallet/cards.tsx	361	/wallet/cards	WIRED_CANDIDATE	"const res = await apiFetch(""/wallet/cards"", {"
patient	patient-app/app/wallet/hub.tsx	15		UI_ACTION_REVIEW	import { apiFetch } from '../../src/utils/api';
patient	patient-app/app/wallet/hub.tsx	17		UI_ACTION_REVIEW	const { width } = Dimensions.get('window');
patient	patient-app/app/wallet/hub.tsx	68	/wallet/balance	WIRED_CANDIDATE	apiFetch<{ balance: number }>('/wallet/balance')
patient	patient-app/app/wallet/hub.tsx	73	/wallet/transactions?page=1&limit=4	WIRED_CANDIDATE	apiFetch<any>('/wallet/transactions?page=1&limit=4')
patient	patient-app/app/wallet/hub.tsx	95	/wallet/spending-data	WIRED_CANDIDATE	apiFetch('/wallet/spending-data')
patient	patient-app/app/wallet/hub.tsx	113		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => setShowBalance(!showBalance)} style={styles.hBtn}>
patient	patient-app/app/wallet/hub.tsx	118		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()} style={styles.hBtn}>
patient	patient-app/app/wallet/hub.tsx	146		UI_ACTION_REVIEW	onPress={() => router.push(action.route as any)}
patient	patient-app/app/wallet/hub.tsx	211	/wallet/transactions	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/wallet/transactions')}>
patient	patient-app/app/wallet/topup.tsx	17		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/wallet/topup.tsx	25	/wallet/balance	WIRED_CANDIDATE	"apiFetch<{ balance: number }>(""/wallet/balance"")"
patient	patient-app/app/wallet/topup.tsx	45	/wallet/topup	WIRED_CANDIDATE	"const res: any = await apiFetch(""/wallet/topup"", {"
patient	patient-app/app/wallet/topup.tsx	78		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/wallet/topup.tsx	107		UI_ACTION_REVIEW	"onPress={() => handleTopup(""مدى / فيزا"")}"
patient	patient-app/app/wallet/topup.tsx	126		UI_ACTION_REVIEW	"onPress={() => handleTopup(""Apple Pay"")}"
patient	patient-app/app/wallet/topup.tsx	145		UI_ACTION_REVIEW	"onPress={() => handleTopup(""التحويل البنكي"")}"
patient	patient-app/app/wallet/transactions.tsx	16		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/wallet/transactions.tsx	38	/wallet/transactions	WIRED_CANDIDATE	apiFetch('/wallet/transactions')
patient	patient-app/app/wallet/transactions.tsx	82		UI_ACTION_REVIEW	<TouchableOpacity onPress={() => router.back()}>
patient	patient-app/app/wallet/transactions.tsx	97		UI_ACTION_REVIEW	onPress={() => setFilter(f)}
patient	patient-app/app/wallet/transfer.tsx	17		UI_ACTION_REVIEW	"import { apiFetch } from ""../../src/utils/api"";"
patient	patient-app/app/wallet/transfer.tsx	25	/wallet/balance	WIRED_CANDIDATE	"apiFetch<{ balance: number }>(""/wallet/balance"")"
patient	patient-app/app/wallet/transfer.tsx	61	/wallet/transfer	WIRED_CANDIDATE	"const res: any = await apiFetch(""/wallet/transfer"", {"
patient	patient-app/app/wallet/transfer.tsx	101		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/wallet/transfer.tsx	130		UI_ACTION_REVIEW	"onPress={() => handleTransfer(""family"")}"
patient	patient-app/app/wallet/transfer.tsx	149		UI_ACTION_REVIEW	"onPress={() => handleTransfer(""doctor"")}"
patient	patient-app/app/wearables/hub.tsx	47		UI_ACTION_REVIEW	onPress={() => router.back()}
patient	patient-app/app/wearables/hub.tsx	74		UI_ACTION_REVIEW	"<Button label=""غير متاح"" variant=""outline"" full={false} onPress={showUnavailable} />"
patient	patient-app/app/wearables/hub.tsx	94		UI_ACTION_REVIEW	"<Button label=""غير متاح"" variant=""outline"" full={false} onPress={showUnavailable} />"
patient	patient-app/app/wearables/hub.tsx	114		UI_ACTION_REVIEW	"<Button label=""غير متاح"" variant=""outline"" full={false} onPress={showUnavailable} />"
patient	patient-app/app/wearables/hub.tsx	134		UI_ACTION_REVIEW	"<Button label=""غير متاح"" variant=""outline"" full={false} onPress={showUnavailable} />"
patient	patient-app/app/wearables/hub.tsx	140		UI_ACTION_REVIEW	<Button
patient	patient-app/app/wearables/hub.tsx	144		UI_ACTION_REVIEW	onPress={showUnavailable}
patient	patient-app/src/__tests__/mocks/MockDataSources.ts	20		UI_ACTION_REVIEW	const item = this.store.get(id);
patient	patient-app/src/__tests__/mocks/MockDataSources.ts	54		UI_ACTION_REVIEW	const existing = this.store.get(id);
patient	patient-app/src/__tests__/mocks/MockDataSources.ts	62		UI_ACTION_REVIEW	this.store.delete(id);
patient	patient-app/src/components/BottomNavBar.tsx	39		UI_ACTION_REVIEW	router.push(screen);
patient	patient-app/src/components/BottomNavBar.tsx	69		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.8} style={styles.fab} onPress={() => handlePress(item.screen)}>
patient	patient-app/src/components/BottomNavBar.tsx	86		UI_ACTION_REVIEW	onPress={() => handlePress(item.screen)}
patient	patient-app/src/components/Header.tsx	52		UI_ACTION_REVIEW	<TouchableOpacity onPress={goBack} style={[styles.iconButton, { alignSelf: isRTL ? 'flex-end' : 'flex-start', backgroundColor: isDark ? 'rgba(0,0,0,0.5)' : 'rgba(255,255,255,0.7)'
patient	patient-app/src/components/Header.tsx	89		UI_ACTION_REVIEW	<TouchableOpacity onPress={goBack} style={styles.iconButton}>
patient	patient-app/src/components/Header.tsx	98		UI_ACTION_REVIEW	onPress={toggleDark}
patient	patient-app/src/components/Header.tsx	111		UI_ACTION_REVIEW	onPress={() => setLangMenuVisible(true)}
patient	patient-app/src/components/Header.tsx	131	/notifications	WIRED_CANDIDATE	onPress={() => router.push('/notifications')}
patient	patient-app/src/components/Header.tsx	137	/profile	WIRED_CANDIDATE	<TouchableOpacity onPress={() => router.push('/profile')} style={styles.avatarBtn}>
patient	patient-app/src/components/Header.tsx	150		UI_ACTION_REVIEW	<TouchableWithoutFeedback onPress={() => setLangMenuVisible(false)}>
patient	patient-app/src/components/Header.tsx	156		UI_ACTION_REVIEW	<TouchableOpacity key={code} style={[styles.langItem, lang === code && { backgroundColor: colors.bg }]} onPress={() => handleLangChange(code)}>
patient	patient-app/src/components/NotificationHandler.tsx	29		UI_ACTION_REVIEW	router.push({
patient	patient-app/src/components/NotificationHandler.tsx	37		UI_ACTION_REVIEW	router.push({
patient	patient-app/src/components/NotificationHandler.tsx	45		UI_ACTION_REVIEW	router.push({
patient	patient-app/src/components/NotificationHandler.tsx	52		UI_ACTION_REVIEW	router.push({
patient	patient-app/src/components/livekit-view.tsx	146		UI_ACTION_REVIEW	onPress={toggleMic}
patient	patient-app/src/components/livekit-view.tsx	153		UI_ACTION_REVIEW	onPress={toggleCamera}
patient	patient-app/src/components/livekit-view.tsx	160		UI_ACTION_REVIEW	onPress={toggleSpeaker}
patient	patient-app/src/components/livekit-view.tsx	163		UI_ACTION_REVIEW	<TouchableOpacity onPress={onEndCall} style={st.endBtn}>
patient	patient-app/src/components/ui.tsx	156		UI_ACTION_REVIEW	<TouchableOpacity onPress={onPress} disabled={disabled || loading} activeOpacity={0.85} style={[{ width: full ? '100%' : undefined }, style]}>
patient	patient-app/src/components/ui.tsx	165		UI_ACTION_REVIEW	<TouchableOpacity onPress={onPress} disabled={disabled || loading} activeOpacity={0.85} style={[base, style]}>
patient	patient-app/src/components/ui.tsx	199		UI_ACTION_REVIEW	<TouchableOpacity onPress={onPress} activeOpacity={0.9} style={[cardStyle, style]}>
patient	patient-app/src/components/ui.tsx	241		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.9} onPress={onPress}>
patient	patient-app/src/components/ui.tsx	289		UI_ACTION_REVIEW	onPress={() => onQtyChange?.(qty + 1)}
patient	patient-app/src/components/ui.tsx	297		UI_ACTION_REVIEW	onPress={() => onQtyChange?.(qty - 1)}
patient	patient-app/src/components/ui.tsx	306		UI_ACTION_REVIEW	onPress={onAddToCart}
patient	patient-app/src/components/ui.tsx	368		UI_ACTION_REVIEW	<TouchableOpacity activeOpacity={0.9} onPress={onPress}>
patient	patient-app/src/components/ui.tsx	417		UI_ACTION_REVIEW	<TouchableOpacity onPress={onBook} activeOpacity={0.8} style={[styles_dc.bookBtn, { backgroundColor: colors.surface }]}>
patient	patient-app/src/components/ui.tsx	496		UI_ACTION_REVIEW	<TouchableOpacity onPress={onIconRightPress} hitSlop={{ top: 8, bottom: 8, left: 8, right: 8 }}>
patient	patient-app/src/components/ui.tsx	538		UI_ACTION_REVIEW	onPress={onPress}
patient	patient-app/src/components/ui.tsx	570		UI_ACTION_REVIEW	onPress={() => onChange(opt.key)}
patient	patient-app/src/components/ui.tsx	612		UI_ACTION_REVIEW	<TouchableOpacity onPress={onAction}>
patient	patient-app/src/components/ui.tsx	626		UI_ACTION_REVIEW	onPress={onPress}
patient	patient-app/src/context/CartContext.tsx	7		UI_ACTION_REVIEW	import { apiFetch } from '../utils/api';
patient	patient-app/src/context/CartContext.tsx	50	/cart	WIRED_CANDIDATE	const data = await apiFetch('/cart');
patient	patient-app/src/context/CartContext.tsx	86	/cart/lines	WIRED_CANDIDATE	const data = await apiFetch('/cart/lines', {
patient	patient-app/src/context/CartContext.tsx	132		UI_ACTION_REVIEW	await apiFetch(`/cart/lines/${item.line_id}`, { method: 'DELETE' });
patient	patient-app/src/context/CartContext.tsx	152		UI_ACTION_REVIEW	await apiFetch(`/cart/lines/${item.line_id}`, { method: 'DELETE' });
patient	patient-app/src/context/CartContext.tsx	154		UI_ACTION_REVIEW	await apiFetch(`/cart/lines/${item.line_id}`, {
patient	patient-app/src/context/CartContext.tsx	169	/cart/clear	WIRED_CANDIDATE	await apiFetch('/cart/clear', {
patient	patient-app/src/context/ConsultationsContext.tsx	2		UI_ACTION_REVIEW	import { apiFetch } from '../utils/api';
patient	patient-app/src/context/ConsultationsContext.tsx	24	/care/appointments	WIRED_CANDIDATE	const res = await apiFetch('/care/appointments');
patient	patient-app/src/context/DiagnosticsCartContext.tsx	2		UI_ACTION_REVIEW	import { apiFetch } from '../utils/api';
patient	patient-app/src/context/SocketContext.tsx	8		UI_ACTION_REVIEW	import { apiFetch } from '../utils/api';
patient	patient-app/src/context/SocketContext.tsx	57		UI_ACTION_REVIEW	await apiFetch(`/chats/threads/${m.threadId}/messages`, {
patient	patient-app/src/context/SocketContext.tsx	144		UI_ACTION_REVIEW	// because router.push inside this pure context can sometimes miss the navigation tree
patient	patient-app/src/core/data/BaseRepository.ts	57		UI_ACTION_REVIEW	await this.localSource.delete(id);
patient	patient-app/src/core/data/HttpRemoteDataSource.ts	98		UI_ACTION_REVIEW	await http.delete(`${this.endpoint}/${id}`, {
