archive	member_path	sha256	line_count	kind	role	domain	status	fully_read	evidence
nabd-patient-web.zip	app/[locale]/cart/checkout/page.tsx	1da01825d6868b6471d09c2b07d91ca12351f655a01cdd42e7bbb5d599ad5e1a	34	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/cart/page.tsx	836c660d9ad8a9895eb8f7c2f454ccdafd277ee571098c025cd98124cd1b27c0	34	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/cart/prescription/page.tsx	08a637335b65f084562babf5cf2bbfc5d193401816c55f157358f2a9d6ef2da5	31	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/chat/[threadId]/page.tsx	8b6b3c67d20fd8beb81ad2393b26fc5807087bdab39c54deb403b04a44cdedac	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/chat/chat-ssr.test.ts	6ca2a8b1e0b7512af5fd3bc84f819a1115ceafd1af0cbb1c40b66c10155c9e72	34	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/chat/chat.module.css	20114c0f28995eefabd1498ad8934e3cd48336889dc2fc2902c6318566bdd02d	5	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/chat/page.tsx	71de2d8368ad8c221403b1f8e0ad77ddc5f94f342bba3f197a88e0767991eed8	41	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/doctors/[doctorId]/page.tsx	f4bd02360d591462dafb7e3c57708564e4bdccc46dc9bd928c761e1aa9454cbd	22	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/doctors/doctors-ssr.test.ts	2e27b50dac3932db5029a9f3f737397c2125d9644263418476f05246ecb9b31f	3	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/doctors/doctors.module.css	10e1f58bbde1aac3efb84517e148a3e908dedb8dedcc29e7c6982de25430859b	3	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/doctors/page.tsx	f7e6036268412347512966c7aad748a72b21c57c2cb4ab2bac5a7bea1a300010	18	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/specialties/page.tsx	9f80b2a2a3911aea7cd930c82ec8d38fab6e536d98a941e35c28347f41c0bdd2	34	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/specialties/specialties-ssr.test.ts	277e407ee4af45c60e7b74f8f1151f1e7f0de6530c2fe9e85cdcd0fe15d43548	30	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/consultations/specialties/specialties.module.css	1b7c9667a1cdd67acdbbf64fc41d158e2c24e412dccedb01f0cd9cf8fd15f25c	23	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/dashboard/dashboard-page.test.ts	932f07c6fc824edb3a0a822ae63a49d639223daaf51d43d04bea2dd8215e01fc	9	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/dashboard/dashboard-ssr.test.ts	aaabe406218d6c2265a472e273f0124e848ed7bf1395f848226ee866f2d30159	37	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/dashboard/dashboard.module.css	4dad3d924fd9b2be0e5b1945e0e04615476bb9d1402f8ac7666dea02b006279a	42	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/dashboard/loading.tsx	7e96483ce2656f2817a1feabaf76238549024d789b001215b473bee3de335d2d	2	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/dashboard/page.tsx	06015f1009086723ad4f7f5c8aaeb5148d4b6a07e093ac0e215b8f5d63b27c85	76	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/[domain]/[bookingId]/diagnostic-detail.module.css	26207776f9441c3b46ae0ef7dd2f233cecb18041231c75e837bb377fdf40b01c	29	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/[domain]/[bookingId]/page.tsx	a31a1a0ab65c00d86242f96d1816948cff4aeca754f208e852ede28ef4f1c815	40	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/diagnostics-ssr.test.ts	32f350c714335c345a5489683346309fa382c81235dd5ad13ddb9a01eb78269b	54	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/diagnostics.module.css	8feeba76cd1f75e3e75107d75268bd4ab808ea5f98d6307a401bf7d3b1dc370b	64	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/labs/labs-ssr.test.ts	ed81c3752ab452d5f1e5e25ef09808da46d2d86a3fe080f9145c6eb1a52b1430	31	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/labs/labs.module.css	d62cfe9ca8903265889a54e3ed68100cdbb41b0fcd083eecf74a0fe4d5e98dac	47	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/labs/page.tsx	f82abd97031612cb0c5d72440288963539dcc1587baa9857e7f2d21c7418cc0d	27	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/packages/[packageId]/page.tsx	12614ddcbf0c039f8c61141c539cf8166e31b62f34402f01c1af991a990a2322	41	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/packages/labs-packages-ssr.test.ts	875645bdea0e39a2fbabfbfafdcc4dd75f30c9cc9cc31c4c721355aca5ad6ab4	41	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/packages/page.tsx	cc9dc294fb33b4ddc6dc2ce86294eedb785c317a27167af198415b4b72bc4658	27	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/page.tsx	6269a4a7fae430aca15dcd785f9a9ea10a3c1dafe6693ba3261a2d250dc8b8aa	48	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/radiology/page.tsx	bb165d0e9c70608913104eac2be5cecc5f18cfc1778063e9ec78d29474a49857	22	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/diagnostics/radiology/radiology-ssr.test.ts	2ce96baa60859acb228e364a99149b7c0e8569a5d17aac1816f024f45ac8e8ad	13	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/error.tsx	d6c82a56d9a56e932d9cbd83cd5a0e3255195c0db5fbda4c8117976e168535e4	10	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/family/family-ssr.test.ts	4d2a5222fee9c4d832301e409fd544965f7e1c839eafbc8edd1c66879e58a6b8	33	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/family/family.module.css	dd5e2063b9b00c15774198c570bf06697806c5fa6890aabc3f149d3c8d4b05f4	28	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/family/page.tsx	fa83666c9890f4489e426a1c8bfe293e545b736082e2511be2eed97d51f7dfed	45	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/chronic-diseases/page.tsx	a21440787cee24f1ad27cf1adc8d426774d9822443726d7b10bfde0a50270a18	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/chronic-medications/page.tsx	7a2714110230c55ef22e47ad2e5663033b7f2c7be310ea964b7e3cfa46ab74a9	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/emergency-contacts/page.tsx	24e166a5d90ab661194fd0ec71f3d313fb113434a2ea86687877ee201ce7fe1c	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/health-ssr.test.ts	dad4c31000f77325cd410e28c2f67bf68f87cea34b6e3e481da006628fb6143b	46	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/health.module.css	c718b0e1347448e11df7b4057930595d91016ab28cc5202bf2ab45c726cc5447	33	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/page.tsx	7a25927267f37ca087b307ce07d740c1281a62ec708d10793fee40da3d462aea	50	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/reports/page.tsx	58b3159bf40d8a1ebc1c7496bbe3ad243ad5464161c800051f0be69de19690ca	10	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/score/page.tsx	01b68a1605e04c22a592aac9978c3f78435410854275fcf1e59aac7fc21a3824	20	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/sleep/page.tsx	d53db078acb3737adffa8d2660e32c8689dceed01603f472c989aa3fd967348a	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/trends/page.tsx	f87a2cd9d72a40f20c4a7d9625b7f17d846d8e96714a4791a905926b39dea698	13	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/health/vitals/page.tsx	75f595cfd5166c91c4d570791945fde8d73857b7617b38f444cbce474cd1b312	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/home-care-ssr.test.ts	69a807921c1f955f0fc6c20d5a4b0216eef9aa57518d679b8b82ac950a9f053f	35	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/home-care.module.css	6379a06ddff234d1b4d38630c77bbd9a1e9c882b9c59dc69c9cd0cb7a14f6580	45	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/page.tsx	3a0fc2d03e52b58d35a8947143e2ca268560709a3cb0e97a3241270648a9383a	46	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/services/[serviceId]/page.tsx	1e83c4bc3b8de9afd44f592838704b87ee96f70683dafdd2c71e9193e95e616d	19	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/services/page.tsx	f89f85c8d5f2b8d2e27d1c013adc3306b71cac2bc73bd3c731c9e59b04d4f672	23	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/services/services-ssr.test.ts	a282039caa459d895ffbda4cc87ee86807b1acb931f6c1a1dc6ed1e531433889	14	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/home-care/services/services.module.css	957ea028ca6fb129dfcc481788ff8bdf84a4726fbd1b0678db947bbfd955c371	25	OWNED_SOURCE_MEMBER	service	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/insurance/insurance.module.css	96b7a9564333ffd06e7ee8367192c2b28f3f546340fa1698dbcd9ff98ea9a12a	25	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/insurance/page.tsx	e6db9e732ddfab6dabf12e1e5b5dcef00bd9252fb9d5b9ae1757ab310ddc7ab6	39	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/layout.tsx	bc30470308c5a43c7e8c134080b2c8ec9718aed4d008438dfee0c11488408c2e	15	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/loading.tsx	022237cf837a09b648bf3ce1afbbaa48414b078827cfa412a9a790135385852d	8	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/login/login.module.css	cb9ce232b0d6cf894736462c18200023c247e58015b8513efc31720e5622fdb7	87	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/login/page.tsx	4f25597af542bfd065e8038efaf4730a4344fae6dbaaee56466064f467a8a1f2	10	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicine-catalog/medicine-catalog-ssr.test.ts	37ec3295d9bdd0f01e774299054d2e8d24eeccff63c006cea348f184fa2d07f6	52	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicine-catalog/medicine-catalog.module.css	2884e09eb0cbc34eda9d868fed19b92170c86297e6f892e83b399dc3546b825c	36	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicine-catalog/page.tsx	3eb6ab43642c6bf97f25be65f7edad3a9403dd3671aefd10c6256340cf9e0be6	45	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicines/[medicineId]/medicine-detail-public-ssr.test.ts	e54b757d1846f5d74fe9a1ba8754ed6abd2bbf05173a5967b9714f694da4c413	64	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicines/[medicineId]/medicine-detail.module.css	b1cf0b639e0801ccc89d73da3c947e96e3e0a0cc744ef39db1c105f9fbae0a4e	28	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicines/[medicineId]/page.tsx	fb1e417c5df26436443807f5d1687e107fdc0600ddb84597c1fec7ce66ab5500	65	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicines/medicines-ssr.test.ts	db885246617595884c44e6f6c4cfdb495c45de62c2d627192cef08e909dfeeb7	52	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/medicines/page.tsx	9791aadc7b7bb46bccc524f4ced9676679f47aa6e82cfdb74549bcce5c319b11	54	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/breathing/page.tsx	8b77dd5acc5823bc99ea13d7cea448b345155ec2ae99dbaef12aa163b920057b	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/crisis-contacts/page.tsx	9a60a97c9f322528a9ef8ca43d3d53904d38a0ca31bfd5f7ca66ddc565b90bca	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/meditation/page.tsx	a6ac3b1c45e4021ec8eff4cf9553c9961570f2615da8c688a858cb876bd14327	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/mental-health.module.css	99b16f733358dc02067689f53cd94849fc37b454879e1b07141a6da84da38a39	23	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/mood/page.tsx	e80be3733662478fd4b58a3fce1eefb7c64be5435dc6f3f4463c8ce3e6521aac	12	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/mental-health/page.tsx	1c4ad91b59aa1028cb974de85574513a252e7808ee25539333f231a8757132dc	11	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/metadata-indexing.test.ts	93517f7533f32c1ecf50dd6f95c0a8d7ad0d500074a165448dd47773d79d852b	22	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/not-found.test.tsx	e06e848c619be0bd11dbe9e8a6b032ed90cae3488df32e1087143f33cdd08780	34	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/not-found.tsx	fb9e03f2b81a7e5530ab97607840d7e122ae1f2e0a35ff1d8ac98b0e1e23058e	16	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
nabd-patient-web.zip	app/[locale]/notifications/notifications-ssr.test.ts	d5079f3a1cef945d081d7d7ff701825ee06e37d421404308119c2064c22fdff0	38	OWNED_SOURCE_MEMBER	screen	patient-web	INVENTORIED	NO	UNVERIFIED — semantic read not yet demonstrated for this member
