path,group,comparison_status,main_kind,workstation_kind,static_boundary
audit-artifacts/NABDAH_PHASE2_NUTRITION_AI_PLAN_CONTRACT_GAP_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_FEATURE_DECISION_SUMMARY_20260818.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_FULL_TREE_SOURCE_COMPARISON_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_MAIN_RISK_MARKERS_20260818.tsv,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_MAIN_RISK_REVIEW_20260818.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_METHOD_MISMATCH_REMEDIATION_QUEUE_20260818.tsv,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_OPEN_CONTRACT_CLASSIFICATION_20260818.tsv,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_OPEN_CONTRACT_CLASSIFICATION_FINAL_20260818.tsv,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_PLACEHOLDER_TRIAGE_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PATIENT_UIUX_LOCALIZATION_BASELINE_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PLAN_DOUBLE_CHECK_20260818.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PRESCRIPTION_TRANSLATOR_CONTRACT_SAFETY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_PROFILE_NOTIFICATION_SETTINGS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_SENSITIVE_CANDIDATE_IDENTICAL_REVIEW_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_SENSITIVE_PATIENT_DECISION_MATRIX_20260818.tsv,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_SKIN_ANALYSIS_SAFETY_PRIVACY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_SUPPORT_CHAT_TICKET_CONTRACT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_TRIAGE_DRUG_INTERACTION_SAFETY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_VITALS_CONTRACT_CLINICAL_SAFETY_GAP_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE2_WALLET_TRANSFER_CARD_CONTRACT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_DOCTOR_PROVIDER_CONFIGURATION_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_DOCTOR_REGISTRATION_KYC_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_AMBULANCE_EMERGENCY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_DOCTOR_CLINICAL_WORKFLOW_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_DOCTOR_RECEPTION_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_FACILITY_OPERATIONS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_LAB_OPERATIONS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_NETWORK_ONBOARDING_BASELINE_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_NURSING_OPERATIONS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_PAYOUT_WALLET_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_PHARMACY_BROADCAST_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_RADIOLOGY_OPERATIONS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_SHARED_COMMUNICATION_SUPPORT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE3_PROVIDER_SHARED_SECURITY_ANALYTICS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_AI_GATEWAY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_AUDIT_LOG_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_AUTHORIZATION_SHELL_BASELINE_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_COMMAND_CENTER_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_CONFIG_MAINTENANCE_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_DISPUTE_RESOLUTION_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_FINANCIAL_LEDGER_WAREHOUSE_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_INSURANCE_REFUND_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_MEDICINE_CATALOG_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_NOTIFICATION_CAMPAIGN_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_NURSING_OPERATIONS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_PAYOUT_FINANCE_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_PROVIDER_MODERATION_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_RBAC_MATRIX_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_SERVICE_CATALOG_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_SOS_EMERGENCY_GOVERNANCE_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_SUPPORT_TICKETS_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_ADMIN_USER_MANAGEMENT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE4_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_AUTHORIZATION_GUARD_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_CONSISTENCY_RECONCILIATION_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_EVENT_BUS_OUTBOX_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_INSURANCE_QUOTE_CONTRACT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_LEGACY_CANONICAL_DATA_SOURCE_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_PAYMENT_ENGINE_CONTRACT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_REALTIME_WEBSOCKET_SECURITY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_STORAGE_MEDIA_PRIVACY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_TRANSACTION_SCHEMA_DATA_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE5_WORKFLOW_ENGINE_CONTRACT_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE6_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE6_PUBLIC_CARE_DISCOVERY_PRIVACY_GAPS_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE6_SECURITY_OWNERSHIP_PRIVACY_MATRIX_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE7_COMPETITOR_UX_BENCHMARK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE7_FINAL_CLOSURE_DOUBLE_CHECK_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AA_PROVIDER_PAYOUT_RESERVATION_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AB_PROVIDER_NURSING_QUEUE_CONTRACT_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AC_FACILITY_STAFF_ASSIGNMENT_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AD_ADMIN_REFUND_DECISION_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AE_AMBULANCE_EMERGENCY_RECORD_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AF_DOCTOR_CLINICAL_RECORD_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AG_ADMIN_GOVERNANCE_MAINTENANCE_INTEGRITY_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AH_ADMIN_CAMPAIGN_DELIVERY_GOVERNANCE_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AI_ADMIN_SOS_PRIVACY_DISPATCH_CONTAINMENT_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AJ_PATIENT_LOCALE_TECHNICAL_KEY_CONTAINMENT_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AK_ADMIN_AI_PHI_GOVERNANCE_CONTAINMENT_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
audit-artifacts/NABDAH_PHASE8_BATCH_AL_PROVIDER_SHARED_UI_ACCESSIBILITY_RTL_20260819.md,root_or_other,MAIN_ONLY,blob,,"Path/blob comparison only; it does not prove functional equivalence, security, or runtime behavior."
